;date;y;rec_0;rec_1;gmean;perf_avail
0;2007-11-14 01:05:54;False;1.0;0;0.0;True
1;2007-11-14 01:28:22;False;1.0;0;0.0;True
2;2007-11-14 14:05:08;False;1.0;0;0.0;True
3;2007-11-14 22:01:30;False;0.7496246873437344;0;0.0;True
4;2007-11-14 22:09:36;False;0.5993996000002803;0;0.0;True
5;2007-11-15 14:05:03;False;0.6663334450005185;0;0.0;True
6;2007-11-16 19:01:27;False;0.7141432864287135;0;0.0;True
7;2007-11-16 19:11:25;False;0.7500006256244358;0;0.0;True
8;2007-11-16 19:22:17;False;0.7778896299985656;0;0.0;True
9;2007-11-16 19:24:41;False;0.6997499745862532;0;0.0;True
10;2007-11-16 22:55:58;False;0.7271821818169084;0;0.0;True
11;2007-11-19 21:01:29;False;0.7500423125569796;0;0.0;True
12;2007-11-19 21:06:45;False;0.7693854613813061;0;0.0;True
13;2007-11-19 21:29:36;True;0.7693854613813061;1.0;0.877146202968072;True
14;2007-11-19 22:00:37;True;0.7693854613813061;1.0;0.877146202968072;True
15;2007-11-19 23:02:29;False;0.7859652672719231;1.0;0.8865468218159281;True
16;2007-11-19 23:20:28;True;0.7859652672719231;0.666333110999963;0.7236813398721967;True
17;2007-11-20 00:17:01;True;0.7859652672719231;0.7498750626563907;0.7677081177382978;True
18;2007-11-20 15:01:09;False;0.8003343988156634;0.7498750626563907;0.774694008920916;True
19;2007-11-20 22:19:46;True;0.8003343988156634;0.5995998000000801;0.6927339644214481;True
20;2007-11-20 22:22:26;False;0.8129073574526575;0.5995998000000801;0.698154058175706;True
21;2007-11-21 02:10:47;False;0.7647055847611389;0.5995998000000801;0.6771390667224297;True
22;2007-11-21 16:57:15;False;0.7218596861087057;0.5995998000000801;0.6578958302185085;True
23;2007-11-21 17:28:41;False;0.7366308400587163;0.5995998000000801;0.6645928861890542;True
24;2007-11-21 19:31:04;True;0.7366308400587163;0.6665001948196503;0.7006886601118196;True
25;2007-12-02 00:57:58;False;0.699448173153445;0.6665001948196503;0.6827754709075449;True
26;2007-12-02 01:01:28;True;0.699448173153445;0.570999857285857;0.6319689921582153;True
27;2007-12-02 16:30:31;True;0.699448173153445;0.49937468778182814;0.5910048333880795;True
28;2007-12-02 16:44:09;False;0.7139038098573098;0.49937468778182814;0.5970808087300677;True
29;2007-12-02 16:48:40;True;0.7139038098573098;0.44366629696419735;0.5627921994022529;True
30;2007-12-02 16:51:56;False;0.7270452517290893;0.44366629696419735;0.567948478790152;True
