;date;y;rec_0;rec_1;gmean;perf_avail
0;2007-11-14 01:05:54;False;1.0;0;0.0;True
1;2007-11-14 01:28:22;False;1.0;0;0.0;True
2;2007-11-14 14:05:08;False;1.0;0;0.0;True
3;2007-11-14 22:01:30;False;0.7496246873437344;0;0.0;True
4;2007-11-14 22:09:36;False;0.7998000002002401;0;0.0;True
5;2007-11-15 14:05:03;False;0.8332501808681931;0;0.0;True
6;2007-11-16 19:01:27;False;0.8571431431427138;0;0.0;True
7;2007-11-16 19:11:25;False;0.8750628439213665;0;0.0;True
8;2007-11-16 19:22:17;False;0.7774440737035684;0;0.0;True
9;2007-11-16 19:24:41;False;0.7998000002002402;0;0.0;True
10;2007-11-16 22:55:58;False;0.8180911822726354;0;0.0;True
11;2007-11-19 21:01:29;False;0.833333806026882;0;0.0;True
12;2007-11-19 21:06:45;False;0.8462313849210739;0;0.0;True
13;2007-11-19 21:29:36;True;0.8462313849210739;1.0;0.9199083568057602;True
14;2007-11-19 22:00:37;True;0.8462313849210739;1.0;0.9199083568057602;True
15;2007-11-19 23:02:29;False;0.8572864285681396;1.0;0.9258976339575232;True
16;2007-11-19 23:20:28;True;0.8572864285681396;0.666333110999963;0.7558031046283523;True
17;2007-11-20 00:17:01;True;0.8572864285681396;0.7498750626563907;0.8017840821175032;True
18;2007-11-20 15:01:09;False;0.8668674440175652;0.7498750626563907;0.8062519946626222;True
19;2007-11-20 22:19:46;True;0.8668674440175652;0.8000002002000399;0.8327629487200718;True
20;2007-11-20 22:22:26;False;0.8752508115564689;0.8000002002000399;0.8367800335036816;True
21;2007-11-21 02:10:47;False;0.8233523507048962;0.8000002002000399;0.8115922901303896;True
22;2007-11-21 16:57:15;False;0.7772205163407417;0.8000002002000399;0.7885281026521324;True
23;2007-11-21 17:28:41;False;0.7359447884918735;0.8000002002000399;0.7673043582110523;True
24;2007-11-21 19:31:04;True;0.7359447884918735;0.8334169306873248;0.7831659126776583;True
25;2007-12-02 00:57:58;False;0.6987967511805624;0.8334169306873248;0.7631441826700761;True
26;2007-12-02 01:01:28;True;0.6987967511805624;0.857285999999571;0.7739952658978476;True
27;2007-12-02 16:30:31;True;0.6987967511805624;0.875187781077445;0.7820347678267532;True
28;2007-12-02 16:44:09;False;0.7132837193172776;0.875187781077445;0.7900994846144094;True
29;2007-12-02 16:48:40;True;0.7132837193172776;0.8891113699990988;0.7963596328796666;True
30;2007-12-02 16:51:56;False;0.6805199955821953;0.8891113699990988;0.7778547843806493;True
